thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,Fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
169,0,169,[np.float64(-0.0787037037037037)],[np.float64(-0.10277777777777777)],[0],[0],[1],[2.4263083999976516],['target'],169,0,169,0,531.0034091999987,,10,530.9887593000021,531.0034091999987,531.0034091999987,0.03999469999689609,533.4151915000111,[np.float64(-0.0787037037037037)],[np.float64(-0.10277777777777777)],[0],[0],[1],[2.4263083999976516],['target'],004,001,2025-09-30_20h28.27.084,Visual Search,,2025.1.1,59.99080940785551,2025-09-30 20h28.36.220843 +0530,
170,0,170,[np.float64(-0.03888888888888889)],[np.float64(-0.2898148148148148)],[0],[0],[1],[2.23939010000322],['target'],170,0,170,0,533.4721306999854,,10,533.4571850000066,533.4721306999854,533.4721306999854,0.04170699999667704,535.696641699993,[np.float64(-0.03888888888888889)],[np.float64(-0.2898148148148148)],[0],[0],[1],[2.23939010000322],['target'],004,001,2025-09-30_20h28.27.084,Visual Search,,2025.1.1,59.99080940785551,2025-09-30 20h28.36.220843 +0530,
171,0,171,[np.float64(0.33425925925925926)],[np.float64(0.2101851851851852)],[0],[0],[1],[6.189355899987277],['target'],171,0,171,0,535.7405163999938,,10,535.7261205000104,535.7405163999938,535.7405163999938,0.02933289998327382,541.9157053999952,[np.float64(0.33425925925925926)],[np.float64(0.2101851851851852)],[0],[0],[1],[6.189355899987277],['target'],004,001,2025-09-30_20h28.27.084,Visual Search,,2025.1.1,59.99080940785551,2025-09-30 20h28.36.220843 +0530,
172,0,172,"[np.float64(0.33425925925925926), np.float64(0.3685185185185185)]","[np.float64(0.2101851851851852), np.float64(0.37037037037037035)]","[0, 0]","[0, 0]","[1, 1]","[0.0012661999789997935, 2.163856900006067]","[None, 'target']",172,0,172,0,541.9641776999924,,5,541.9497240000055,541.9641776999924,541.9641776999924,0.033341399976052344,544.1137829000072,"[np.float64(0.33425925925925926), np.float64(0.3685185185185185)]","[np.float64(0.2101851851851852), np.float64(0.37037037037037035)]","[0, 0]","[0, 0]","[1, 1]","[0.0012661999789997935, 2.163856900006067]","[None, 'target']",004,001,2025-09-30_20h28.27.084,Visual Search,,2025.1.1,59.99080940785551,2025-09-30 20h28.36.220843 +0530,
173,0,173,[np.float64(-0.4981481481481482)],[np.float64(0.12777777777777777)],[0],[0],[1],[2.2804250000044703],['target'],173,0,173,0,544.1436106000037,,5,544.1340285000042,544.1436106000037,544.1436106000037,0.019427799998084083,546.4146766999911,[np.float64(-0.4981481481481482)],[np.float64(0.12777777777777777)],[0],[0],[1],[2.2804250000044703],['target'],004,001,2025-09-30_20h28.27.084,Visual Search,,2025.1.1,59.99080940785551,2025-09-30 20h28.36.220843 +0530,
174,0,174,[np.float64(0.3314814814814815)],[np.float64(-0.053703703703703705)],[0],[0],[1],[2.522603199991863],['target'],174,0,174,0,546.4504978999903,,5,546.4410042999953,546.4504978999903,546.4504978999903,0.025859599991235882,548.9636979000061,[np.float64(0.3314814814814815)],[np.float64(-0.053703703703703705)],[0],[0],[1],[2.522603199991863],['target'],004,001,2025-09-30_20h28.27.084,Visual Search,,2025.1.1,59.99080940785551,2025-09-30 20h28.36.220843 +0530,
175,0,175,[np.float64(0.2064814814814815)],[np.float64(0.02962962962962963)],[0],[0],[1],[1.8288416999857873],['target'],175,0,175,0,548.9952155000065,,5,548.984833399998,548.9952155000065,548.9952155000065,0.02095419997931458,550.813873600011,[np.float64(0.2064814814814815)],[np.float64(0.02962962962962963)],[0],[0],[1],[1.8288416999857873],['target'],004,001,2025-09-30_20h28.27.084,Visual Search,,2025.1.1,59.99080940785551,2025-09-30 20h28.36.220843 +0530,
176,0,176,[np.float64(0.05925925925925926)],[np.float64(-0.18055555555555555)],[0],[0],[1],[1.758689999987837],['target'],176,0,176,0,550.8474808000028,,5,550.8378627999919,550.8474808000028,550.8474808000028,0.023550400015665218,552.5968704000115,[np.float64(0.05925925925925926)],[np.float64(-0.18055555555555555)],[0],[0],[1],[1.758689999987837],['target'],004,001,2025-09-30_20h28.27.084,Visual Search,,2025.1.1,59.99080940785551,2025-09-30 20h28.36.220843 +0530,
177,0,177,[np.float64(0.4564814814814815)],[np.float64(0.3453703703703704)],[0],[0],[1],[2.8772233999916352],['target'],177,0,177,0,552.6511305999884,,10,552.6356145000027,552.6511305999884,552.6511305999884,0.03778360001160763,555.5130492000026,[np.float64(0.4564814814814815)],[np.float64(0.3453703703703704)],[0],[0],[1],[2.8772233999916352],['target'],004,001,2025-09-30_20h28.27.084,Visual Search,,2025.1.1,59.99080940785551,2025-09-30 20h28.36.220843 +0530,
178,0,178,[np.float64(0.39814814814814814)],[np.float64(-0.3731481481481482)],[0],[0],[1],[2.995751799986465],['target'],178,0,178,0,555.546894900006,,5,555.5365893999988,555.546894900006,555.546894900006,0.022618900024099275,558.532587499998,[np.float64(0.39814814814814814)],[np.float64(-0.3731481481481482)],[0],[0],[1],[2.995751799986465],['target'],004,001,2025-09-30_20h28.27.084,Visual Search,,2025.1.1,59.99080940785551,2025-09-30 20h28.36.220843 +0530,
179,0,179,[np.float64(0.11851851851851852)],[np.float64(0.13055555555555556)],[0],[0],[1],[1.6760074000048917],['target'],179,0,179,0,558.5603533000103,,5,558.5506912000128,558.5603533000103,558.5603533000103,0.017270199983613566,560.2268078000052,[np.float64(0.11851851851851852)],[np.float64(0.13055555555555556)],[0],[0],[1],[1.6760074000048917],['target'],004,001,2025-09-30_20h28.27.084,Visual Search,,2025.1.1,59.99080940785551,2025-09-30 20h28.36.220843 +0530,
180,0,180,[np.float64(0.43148148148148147)],[np.float64(0.2175925925925926)],[0],[0],[1],[1.980683500005398],['target'],180,0,180,0,560.2634981999872,,5,560.2515560000029,560.2634981999872,560.2634981999872,0.02452339997398667,562.2326332000084,[np.float64(0.43148148148148147)],[np.float64(0.2175925925925926)],[0],[0],[1],[1.980683500005398],['target'],004,001,2025-09-30_20h28.27.084,Visual Search,,2025.1.1,59.99080940785551,2025-09-30 20h28.36.220843 +0530,
181,0,181,[np.float64(0.08981481481481482)],[np.float64(-0.11018518518518519)],[0],[0],[1],[2.494830500014359],['target'],181,0,181,0,562.2627143999853,,5,562.2528782000009,562.2627143999853,562.2627143999853,0.019402400008402765,564.7480381999922,[np.float64(0.08981481481481482)],[np.float64(-0.11018518518518519)],[0],[0],[1],[2.494830500014359],['target'],004,001,2025-09-30_20h28.27.084,Visual Search,,2025.1.1,59.99080940785551,2025-09-30 20h28.36.220843 +0530,
182,0,182,[np.float64(-0.032407407407407406)],[np.float64(0.4638888888888889)],[0],[0],[1],[2.4442613999999594],['target'],182,0,182,0,564.7780001999927,,5,564.7686099999992,564.7780001999927,564.7780001999927,0.0194103000103496,567.213096099993,[np.float64(-0.032407407407407406)],[np.float64(0.4638888888888889)],[0],[0],[1],[2.4442613999999594],['target'],004,001,2025-09-30_20h28.27.084,Visual Search,,2025.1.1,59.99080940785551,2025-09-30 20h28.36.220843 +0530,
183,0,183,[np.float64(-0.47685185185185186)],[np.float64(0.48703703703703705)],[0],[0],[0],[2.151157599990256],['target'],183,0,183,0,567.2533758000063,,5,567.2439217999927,567.2533758000063,567.2533758000063,0.030190100020263344,569.3951585000032,[np.float64(-0.47685185185185186)],[np.float64(0.48703703703703705)],[0],[0],[0],[2.151157599990256],['target'],004,001,2025-09-30_20h28.27.084,Visual Search,,2025.1.1,59.99080940785551,2025-09-30 20h28.36.220843 +0530,
184,0,184,[np.float64(-0.11203703703703703)],[np.float64(-0.025)],[0],[0],[1],[2.452632200001972],['target'],184,0,184,0,569.4193497000088,,5,569.4101010999875,569.4193497000088,569.4193497000088,0.0147685999982059,571.8631481000048,[np.float64(-0.11203703703703703)],[np.float64(-0.025)],[0],[0],[1],[2.452632200001972],['target'],004,001,2025-09-30_20h28.27.084,Visual Search,,2025.1.1,59.99080940785551,2025-09-30 20h28.36.220843 +0530,
185,0,185,[np.float64(-0.3824074074074074)],[np.float64(-0.2962962962962963)],[0],[0],[1],[1.764175799995428],['target'],185,0,185,0,571.9259646999999,,10,571.9113178999978,571.9259646999999,571.9259646999999,0.047200000000884756,573.6755601000041,[np.float64(-0.3824074074074074)],[np.float64(-0.2962962962962963)],[0],[0],[1],[1.764175799995428],['target'],004,001,2025-09-30_20h28.27.084,Visual Search,,2025.1.1,59.99080940785551,2025-09-30 20h28.36.220843 +0530,
186,0,186,[np.float64(0.337037037037037)],[np.float64(0.4)],[0],[0],[1],[3.334158599987859],['target'],186,0,186,0,573.7006084999884,,5,573.691768699995,573.7006084999884,573.7006084999884,0.016054200008511543,577.0260635000013,[np.float64(0.337037037037037)],[np.float64(0.4)],[0],[0],[1],[3.334158599987859],['target'],004,001,2025-09-30_20h28.27.084,Visual Search,,2025.1.1,59.99080940785551,2025-09-30 20h28.36.220843 +0530,
187,0,187,[np.float64(0.016666666666666666)],[np.float64(-0.3490740740740741)],[0],[0],[1],[2.9668785000103526],['target'],187,0,187,0,577.0750771999883,,10,577.0605575999944,577.0750771999883,577.0750771999883,0.034138499991968274,580.0276421000017,[np.float64(0.016666666666666666)],[np.float64(-0.3490740740740741)],[0],[0],[1],[2.9668785000103526],['target'],004,001,2025-09-30_20h28.27.084,Visual Search,,2025.1.1,59.99080940785551,2025-09-30 20h28.36.220843 +0530,
188,0,188,[np.float64(-0.412962962962963)],[np.float64(-0.3675925925925926)],[0],[0],[1],[3.2391752999974415],['target'],188,0,188,0,580.062156,,5,580.0530185000098,580.062156,580.062156,0.024859500001184642,583.2923190000001,[np.float64(-0.412962962962963)],[np.float64(-0.3675925925925926)],[0],[0],[1],[3.2391752999974415],['target'],004,001,2025-09-30_20h28.27.084,Visual Search,,2025.1.1,59.99080940785551,2025-09-30 20h28.36.220843 +0530,
189,0,189,[np.float64(-0.39444444444444443)],[np.float64(0.33055555555555555)],[0],[0],[1],[2.8838678000029176],['target'],189,0,189,0,583.3381487999868,,10,583.3241059999855,583.3381487999868,583.3381487999868,0.031551699998090044,586.2080984000058,[np.float64(-0.39444444444444443)],[np.float64(0.33055555555555555)],[0],[0],[1],[2.8838678000029176],['target'],004,001,2025-09-30_20h28.27.084,Visual Search,,2025.1.1,59.99080940785551,2025-09-30 20h28.36.220843 +0530,
190,0,190,"[np.float64(-0.39444444444444443), np.float64(0.17407407407407408)]","[np.float64(0.33055555555555555), np.float64(0.06481481481481481)]","[0, 0]","[0, 0]","[1, 1]","[0.0008457000076305121, 2.305405299994163]","[None, 'target']",190,0,190,0,586.2504755000118,,10,586.2355099999986,586.2504755000118,586.2504755000118,0.02719950000755489,588.5409904000117,"[np.float64(-0.39444444444444443), np.float64(0.17407407407407408)]","[np.float64(0.33055555555555555), np.float64(0.06481481481481481)]","[0, 0]","[0, 0]","[1, 1]","[0.0008457000076305121, 2.305405299994163]","[None, 'target']",004,001,2025-09-30_20h28.27.084,Visual Search,,2025.1.1,59.99080940785551,2025-09-30 20h28.36.220843 +0530,
191,0,191,[np.float64(-0.42314814814814816)],[np.float64(0.19074074074074074)],[0],[0],[1],[2.4565668999857735],['target'],191,0,191,0,588.5840711999917,,10,588.5701134999981,588.5840711999917,588.5840711999917,0.02890479998313822,591.0269028999901,[np.float64(-0.42314814814814816)],[np.float64(0.19074074074074074)],[0],[0],[1],[2.4565668999857735],['target'],004,001,2025-09-30_20h28.27.084,Visual Search,,2025.1.1,59.99080940785551,2025-09-30 20h28.36.220843 +0530,
192,0,192,[np.float64(-0.36666666666666664)],[np.float64(-0.23703703703703705)],[0],[0],[1],[2.8865525999863166],['target'],192,0,192,0,591.0851627000084,,10,591.0710083000013,591.0851627000084,591.0851627000084,0.043398600013460964,593.9576096000092,[np.float64(-0.36666666666666664)],[np.float64(-0.23703703703703705)],[0],[0],[1],[2.8865525999863166],['target'],004,001,2025-09-30_20h28.27.084,Visual Search,,2025.1.1,59.99080940785551,2025-09-30 20h28.36.220843 +0530,
193,0,193,[np.float64(0.3453703703703704)],[np.float64(0.2824074074074074)],[0],[0],[1],[3.2883682000101544],['target'],193,0,193,0,593.9998413999856,,10,593.9850429999933,593.9998413999856,593.9998413999856,0.027284899988444522,597.2735191000102,[np.float64(0.3453703703703704)],[np.float64(0.2824074074074074)],[0],[0],[1],[3.2883682000101544],['target'],004,001,2025-09-30_20h28.27.084,Visual Search,,2025.1.1,59.99080940785551,2025-09-30 20h28.36.220843 +0530,
194,0,194,"[np.float64(0.3453703703703704), np.float64(-0.02962962962962963)]","[np.float64(0.2824074074074074), np.float64(0.08611111111111111)]","[0, 0]","[0, 0]","[1, 1]","[0.0008344999805558473, 2.3831952000036836]","[None, 'target']",194,0,194,0,597.3031973000034,,5,597.2917443999904,597.3031973000034,597.3031973000034,0.01805349998176098,599.6753241000115,"[np.float64(0.3453703703703704), np.float64(-0.02962962962962963)]","[np.float64(0.2824074074074074), np.float64(0.08611111111111111)]","[0, 0]","[0, 0]","[1, 1]","[0.0008344999805558473, 2.3831952000036836]","[None, 'target']",004,001,2025-09-30_20h28.27.084,Visual Search,,2025.1.1,59.99080940785551,2025-09-30 20h28.36.220843 +0530,
195,0,195,[np.float64(-0.3824074074074074)],[np.float64(0.375)],[0],[0],[1],[2.9043091000057757],['target'],195,0,195,0,599.7336702999892,,10,599.7193308999995,599.7336702999892,599.7336702999892,0.043321299977833405,602.6238732000056,[np.float64(-0.3824074074074074)],[np.float64(0.375)],[0],[0],[1],[2.9043091000057757],['target'],004,001,2025-09-30_20h28.27.084,Visual Search,,2025.1.1,59.99080940785551,2025-09-30 20h28.36.220843 +0530,
196,0,196,[np.float64(0.375)],[np.float64(-0.14444444444444443)],[0],[0],[1],[2.896202699979767],['target'],196,0,196,0,602.6697400000121,,5,602.6602105000056,602.6697400000121,602.6697400000121,0.0358356999931857,605.5565408999973,[np.float64(0.375)],[np.float64(-0.14444444444444443)],[0],[0],[1],[2.896202699979767],['target'],004,001,2025-09-30_20h28.27.084,Visual Search,,2025.1.1,59.99080940785551,2025-09-30 20h28.36.220843 +0530,
197,0,197,[np.float64(0.2657407407407407)],[np.float64(0.1037037037037037)],[0],[0],[1],[1.5760170000139624],['target'],197,0,197,0,605.611479299987,,10,605.5971811999916,605.611479299987,605.611479299987,0.04030969997984357,607.1733015000063,[np.float64(0.2657407407407407)],[np.float64(0.1037037037037037)],[0],[0],[1],[1.5760170000139624],['target'],004,001,2025-09-30_20h28.27.084,Visual Search,,2025.1.1,59.99080940785551,2025-09-30 20h28.36.220843 +0530,
198,0,198,"[np.float64(0.2657407407407407), np.float64(-0.25925925925925924)]","[np.float64(0.1037037037037037), np.float64(0.04814814814814815)]","[0, 0]","[0, 0]","[1, 1]","[0.0006410000205505639, 1.7136713000072632]","[None, 'target']",198,0,198,0,607.2042442999955,,5,607.1934441000049,607.2042442999955,607.2042442999955,0.019674599985592067,608.9073344999924,"[np.float64(0.2657407407407407), np.float64(-0.25925925925925924)]","[np.float64(0.1037037037037037), np.float64(0.04814814814814815)]","[0, 0]","[0, 0]","[1, 1]","[0.0006410000205505639, 1.7136713000072632]","[None, 'target']",004,001,2025-09-30_20h28.27.084,Visual Search,,2025.1.1,59.99080940785551,2025-09-30 20h28.36.220843 +0530,
199,0,199,[np.float64(-0.02962962962962963)],[np.float64(-0.39814814814814814)],[0],[0],[1],[2.5579696999920998],['target'],199,0,199,0,608.9625484000135,,10,608.9477468999976,608.9625484000135,608.9625484000135,0.03969500001403503,611.5058386999881,[np.float64(-0.02962962962962963)],[np.float64(-0.39814814814814814)],[0],[0],[1],[2.5579696999920998],['target'],004,001,2025-09-30_20h28.27.084,Visual Search,,2025.1.1,59.99080940785551,2025-09-30 20h28.36.220843 +0530,
