thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,Fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
174,0,174,[np.float64(0.38796296296296295)],[np.float64(0.25277777777777777)],[0],[0],[1],[1.7039209000067785],['target'],174,0,174,0,399.76094920001924,,10,399.74563180000405,399.76094920001924,399.76094920001924,0.03095649997703731,401.4498767000041,[np.float64(0.38796296296296295)],[np.float64(0.25277777777777777)],[0],[0],[1],[1.7039209000067785],['target'],001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
175,0,175,[np.float64(-0.2490740740740741)],[np.float64(0.16018518518518518)],[0],[0],[1],[1.562054200010607],['target'],175,0,175,0,401.49843230002443,,5,401.4883327000134,401.49843230002443,401.49843230002443,0.0371850999945309,403.0505223000073,[np.float64(-0.2490740740740741)],[np.float64(0.16018518518518518)],[0],[0],[1],[1.562054200010607],['target'],001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
176,0,176,"[np.float64(-0.2490740740740741), np.float64(-0.001851851851851852)]","[np.float64(0.16018518518518518), np.float64(0.21296296296296297)]","[0, 0]","[0, 0]","[1, 1]","[0.0006241000082809478, 1.6720842000213452]","[None, 'target']",176,0,176,0,403.1025977000245,,5,403.0915399000223,403.1025977000245,403.1025977000245,0.040538900007959455,404.76374630001374,"[np.float64(-0.2490740740740741), np.float64(-0.001851851851851852)]","[np.float64(0.16018518518518518), np.float64(0.21296296296296297)]","[0, 0]","[0, 0]","[1, 1]","[0.0006241000082809478, 1.6720842000213452]","[None, 'target']",001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
177,0,177,[np.float64(0.1574074074074074)],[np.float64(0.12962962962962962)],[0],[0],[1],[1.6365229999937583],['target'],177,0,177,0,404.81154410002637,,10,404.7932929000235,404.81154410002637,404.81154410002637,0.029203399986727163,406.42995460002567,[np.float64(0.1574074074074074)],[np.float64(0.12962962962962962)],[0],[0],[1],[1.6365229999937583],['target'],001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
178,0,178,[np.float64(-0.29259259259259257)],[np.float64(-0.07037037037037037)],[0],[0],[1],[1.7143840999924578],['target'],178,0,178,0,406.4812224000052,,10,406.46594270001515,406.4812224000052,406.4812224000052,0.03571870000450872,408.1804042000149,[np.float64(-0.29259259259259257)],[np.float64(-0.07037037037037037)],[0],[0],[1],[1.7143840999924578],['target'],001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
179,0,179,"[np.float64(-0.29259259259259257), np.float64(0.28425925925925927)]","[np.float64(-0.07037037037037037), np.float64(0.053703703703703705)]","[0, 0]","[0, 0]","[1, 1]","[0.0009188000112771988, 1.6134747999894898]","[None, 'target']",179,0,179,0,408.2143449000141,,5,408.200682900002,408.2143449000141,408.2143449000141,0.020020299998577684,409.81436680001207,"[np.float64(-0.29259259259259257), np.float64(0.28425925925925927)]","[np.float64(-0.07037037037037037), np.float64(0.053703703703703705)]","[0, 0]","[0, 0]","[1, 1]","[0.0009188000112771988, 1.6134747999894898]","[None, 'target']",001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
180,0,180,[np.float64(0.17037037037037037)],[np.float64(0.18333333333333332)],[0],[0],[1],[1.073025299992878],['target'],180,0,180,0,409.8884452000202,,10,409.87329180000233,409.8884452000202,409.8884452000202,0.057701699988683686,410.9464799000125,[np.float64(0.17037037037037037)],[np.float64(0.18333333333333332)],[0],[0],[1],[1.073025299992878],['target'],001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
181,0,181,[np.float64(0.42314814814814816)],[np.float64(0.16018518518518518)],[0],[0],[1],[1.4783487999811769],['target'],181,0,181,0,410.9779302000243,,5,410.96852010002476,410.9779302000243,410.9779302000243,0.021605099987937137,412.44700140002533,[np.float64(0.42314814814814816)],[np.float64(0.16018518518518518)],[0],[0],[1],[1.4783487999811769],['target'],001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
182,0,182,"[np.float64(0.42314814814814816), np.float64(-0.31296296296296294)]","[np.float64(0.16018518518518518), np.float64(-0.09444444444444444)]","[0, 0]","[0, 0]","[1, 1]","[0.000624899985268712, 1.6012026999960653]","[None, 'target']",182,0,182,0,412.47702470002696,,5,412.4661721000157,412.47702470002696,412.47702470002696,0.018845100014004856,414.06782390002627,"[np.float64(0.42314814814814816), np.float64(-0.31296296296296294)]","[np.float64(0.16018518518518518), np.float64(-0.09444444444444444)]","[0, 0]","[0, 0]","[1, 1]","[0.000624899985268712, 1.6012026999960653]","[None, 'target']",001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
183,0,183,[np.float64(0.06944444444444445)],[np.float64(-0.16666666666666666)],[0],[0],[1],[1.513539999985369],['target'],183,0,183,0,414.1126988000178,,5,414.1025891000172,414.1126988000178,414.1126988000178,0.033621300011873245,415.61653690002277,[np.float64(0.06944444444444445)],[np.float64(-0.16666666666666666)],[0],[0],[1],[1.513539999985369],['target'],001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
184,0,184,[np.float64(0.020370370370370372)],[np.float64(-0.1037037037037037)],[0],[0],[1],[1.1263827999937348],['target'],184,0,184,0,415.6844620000047,,10,415.66945910002687,415.6844620000047,415.6844620000047,0.05210199998691678,416.79597550001927,[np.float64(0.020370370370370372)],[np.float64(-0.1037037037037037)],[0],[0],[1],[1.1263827999937348],['target'],001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
185,0,185,"[np.float64(0.020370370370370372), np.float64(0.3962962962962963)]","[np.float64(-0.1037037037037037), np.float64(0.4212962962962963)]","[0, 0]","[0, 0]","[1, 1]","[0.0008300999761559069, 1.500488999998197]","[None, 'target']",185,0,185,0,416.823349400016,,5,416.81238680001115,416.823349400016,416.823349400016,0.01617469999473542,418.31327579999925,"[np.float64(0.020370370370370372), np.float64(0.3962962962962963)]","[np.float64(-0.1037037037037037), np.float64(0.4212962962962963)]","[0, 0]","[0, 0]","[1, 1]","[0.0008300999761559069, 1.500488999998197]","[None, 'target']",001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
186,0,186,[np.float64(0.425)],[np.float64(0.4527777777777778)],[0],[0],[1],[1.2393946000083815],['target'],186,0,186,0,418.3671228000021,,5,418.3568164000171,418.3671228000021,418.3671228000021,0.04241280001588166,419.59638660002383,[np.float64(0.425)],[np.float64(0.4527777777777778)],[0],[0],[1],[1.2393946000083815],['target'],001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
187,0,187,"[np.float64(0.425), np.float64(0.18333333333333332)]","[np.float64(0.4527777777777778), np.float64(0.462037037037037)]","[0, 0]","[0, 0]","[1, 1]","[0.0005993000231683254, 1.6178601999999955]","[None, 'target']",187,0,187,0,419.63731810002355,,5,419.6276072000037,419.63731810002355,419.63731810002355,0.030880300007993355,421.2455828000093,"[np.float64(0.425), np.float64(0.18333333333333332)]","[np.float64(0.4527777777777778), np.float64(0.462037037037037)]","[0, 0]","[0, 0]","[1, 1]","[0.0005993000231683254, 1.6178601999999955]","[None, 'target']",001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
188,0,188,"[np.float64(0.18333333333333332), np.float64(-0.062037037037037036)]","[np.float64(0.462037037037037), np.float64(-0.4398148148148148)]","[0, 0]","[0, 0]","[1, 1]","[0.000741700001526624, 3.0678766000200994]","[None, 'target']",188,0,188,0,421.3114136000222,,10,421.29371009999886,421.3114136000222,421.3114136000222,0.04768069999408908,424.3616598000226,"[np.float64(0.18333333333333332), np.float64(-0.062037037037037036)]","[np.float64(0.462037037037037), np.float64(-0.4398148148148148)]","[0, 0]","[0, 0]","[1, 1]","[0.000741700001526624, 3.0678766000200994]","[None, 'target']",001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
189,0,189,[np.float64(0.06666666666666667)],[np.float64(0.28703703703703703)],[0],[0],[1],[1.80108899998595],['target'],189,0,189,0,424.41003660002025,,10,424.39490760001354,424.41003660002025,424.41003660002025,0.03299380000680685,426.19624250000925,[np.float64(0.06666666666666667)],[np.float64(0.28703703703703703)],[0],[0],[1],[1.80108899998595],['target'],001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
190,0,190,[np.float64(-0.16944444444444445)],[np.float64(0.18703703703703703)],[0],[0],[1],[1.3034928000124637],['target'],190,0,190,0,426.22409830000834,,5,426.21370370002114,426.22409830000834,426.22409830000834,0.016716400015866384,427.5174291000003,[np.float64(-0.16944444444444445)],[np.float64(0.18703703703703703)],[0],[0],[1],[1.3034928000124637],['target'],001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
191,0,191,[np.float64(-0.08055555555555556)],[np.float64(-0.06018518518518518)],[0],[0],[1],[1.4718828999903053],['target'],191,0,191,0,427.56642529999954,,5,427.556719300017,427.56642529999954,427.56642529999954,0.03824930000700988,429.0288228999998,[np.float64(-0.08055555555555556)],[np.float64(-0.06018518518518518)],[0],[0],[1],[1.4718828999903053],['target'],001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
192,0,192,[np.float64(-0.08703703703703704)],[np.float64(0.38055555555555554)],[0],[0],[1],[2.102034499985166],['target'],192,0,192,0,429.07338470002287,,10,429.0586753000098,429.07338470002287,429.07338470002287,0.029293100000359118,431.1608100000012,[np.float64(-0.08703703703703704)],[np.float64(0.38055555555555554)],[0],[0],[1],[2.102034499985166],['target'],001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
193,0,193,"[np.float64(-0.08703703703703704), np.float64(0.3388888888888889)]","[np.float64(0.38055555555555554), np.float64(0.20092592592592592)]","[0, 0]","[0, 0]","[1, 1]","[0.0007016000163275748, 1.5677794000075664]","[None, 'target']",193,0,193,0,431.1892322000058,,5,431.17744140001014,431.1892322000058,431.1892322000058,0.016432000003987923,432.7455126999994,"[np.float64(-0.08703703703703704), np.float64(0.3388888888888889)]","[np.float64(0.38055555555555554), np.float64(0.20092592592592592)]","[0, 0]","[0, 0]","[1, 1]","[0.0007016000163275748, 1.5677794000075664]","[None, 'target']",001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
194,0,194,[np.float64(-0.022222222222222223)],[np.float64(0.41759259259259257)],[0],[0],[1],[1.4649344999925233],['target'],194,0,194,0,432.7909377000178,,5,432.78109200001927,432.7909377000178,432.7909377000178,0.03481949999695644,434.2464855000144,[np.float64(-0.022222222222222223)],[np.float64(0.41759259259259257)],[0],[0],[1],[1.4649344999925233],['target'],001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
195,0,195,[np.float64(0.24722222222222223)],[np.float64(-0.36666666666666664)],[0],[0],[1],[1.5950842000020202],['target'],195,0,195,0,434.3151776000159,,10,434.2997792000242,434.3151776000159,434.3151776000159,0.052108800009591505,435.8950066000107,[np.float64(0.24722222222222223)],[np.float64(-0.36666666666666664)],[0],[0],[1],[1.5950842000020202],['target'],001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
196,0,196,"[np.float64(0.24722222222222223), np.float64(0.10925925925925926)]","[np.float64(-0.36666666666666664), np.float64(-0.1962962962962963)]","[0, 0]","[0, 0]","[1, 1]","[0.0008068000024650246, 1.845442899997579]","[None, 'target']",196,0,196,0,435.9278955000045,,5,435.91523720000987,435.9278955000045,435.9278955000045,0.019807899981969967,437.76078100001905,"[np.float64(0.24722222222222223), np.float64(0.10925925925925926)]","[np.float64(-0.36666666666666664), np.float64(-0.1962962962962963)]","[0, 0]","[0, 0]","[1, 1]","[0.0008068000024650246, 1.845442899997579]","[None, 'target']",001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
197,0,197,"[np.float64(0.10925925925925926), np.float64(-0.325)]","[np.float64(-0.1962962962962963), np.float64(0.15925925925925927)]","[0, 0]","[0, 0]","[1, 1]","[0.001072799990652129, 1.3163206999888644]","[None, 'target']",197,0,197,0,437.80656910000835,,5,437.79398470002343,437.80656910000835,437.80656910000835,0.03295110000181012,439.11048740000115,"[np.float64(0.10925925925925926), np.float64(-0.325)]","[np.float64(-0.1962962962962963), np.float64(0.15925925925925927)]","[0, 0]","[0, 0]","[1, 1]","[0.001072799990652129, 1.3163206999888644]","[None, 'target']",001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
198,0,198,[np.float64(-0.44907407407407407)],[np.float64(0.35833333333333334)],[0],[0],[1],[1.298813200002769],['target'],198,0,198,0,439.1765567000257,,10,439.1616323000053,439.1765567000257,439.1765567000257,0.05057750002015382,440.46051380000426,[np.float64(-0.44907407407407407)],[np.float64(0.35833333333333334)],[0],[0],[1],[1.298813200002769],['target'],001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
199,0,199,"[np.float64(-0.44907407407407407), np.float64(0.1787037037037037)]","[np.float64(0.35833333333333334), np.float64(-0.10648148148148148)]","[0, 0]","[0, 0]","[1, 1]","[0.001059500005794689, 1.544414499978302]","[None, 'target']",199,0,199,0,440.49557900000946,,5,440.48357050001505,440.49557900000946,440.49557900000946,0.02275309999822639,442.0282001000014,"[np.float64(-0.44907407407407407), np.float64(0.1787037037037037)]","[np.float64(0.35833333333333334), np.float64(-0.10648148148148148)]","[0, 0]","[0, 0]","[1, 1]","[0.001059500005794689, 1.544414499978302]","[None, 'target']",001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
