delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,fixation2.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
0.1,400,unexp,208,4,17,space,0.189966,None,200,1,[2.0501291999826208],[2.0501376999891363],17,4,208,0,936.0367597,,936.0226386,936.0367597,937.036969,937.036969,937.036969,937.2376274,space,0.189966,None,937.2391408,0.0993818,0.399347,937.6488904,937.6494763,937.672267,937.672267,937.672267,939.7227028,200,1,[2.0501291999826208],[2.0501376999891363],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.7,1000,exp,209,5,17,space,0.3064185,None,300,1,[2.2069467999972403],[2.206954399996903],17,5,209,11,939.7365612,,939.7230675,939.7365612,940.7369575,940.7369575,940.7369575,941.0542427,space,0.3064185,None,941.0564425,0.6991037,0.9991211,942.0697747,942.0705632,942.0967367,942.0967367,942.0967367,944.3039401,300,1,[2.2069467999972403],[2.206954399996903],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.1,1000,exp,210,6,17,space,0.300434,None,200,1,[2.7190075000107754],[2.7190146000066306],17,6,210,3,944.3197468,,944.3041573,944.3197468,945.3194361,945.3194361,945.3194361,945.6371844,space,0.300434,None,945.6384161,0.0992027,0.3995861,946.0497574,946.0508906,946.0842964,946.0842964,946.0842964,948.8036012,200,1,[2.7190075000107754],[2.7190146000066306],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.1,1000,exp,211,7,17,space,0.2770457,None,100,1,[1.8015360000135843],[1.80155219999142],17,7,211,6,948.8189347,,948.8037881,948.8189347,949.8025057,949.8025057,949.8193381,950.0883321,space,0.2770457,None,950.0906286,0.1143365,0.4140388,950.5198911,950.5208791,950.5566437,950.5566437,950.5566437,952.3588217,100,1,[1.8015360000135843],[1.80155219999142],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.7,1000,exp,212,8,17,space,0.2220948,None,300,1,[3.80122150000534],[3.8012382999877445],17,8,212,5,952.3686968,,952.3593181,952.3686968,953.3686388,953.3686388,953.3686388,953.6030984,space,0.2220948,None,953.6047682,0.7152375,1.0152319,954.6297436,954.6303299,954.6510341,954.6510341,954.6510341,958.4528819,300,1,[3.80122150000534],[3.8012382999877445],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.1,1000,exp,213,9,17,space,0.7497379,None,200,1,[1.6509904999984428],[1.651009699999122],17,9,213,9,958.4681171,,958.4533839,958.4681171,959.4680118,959.4680118,959.4680118,960.2194876,space,0.7497379,None,960.2211855,0.1155244,0.4152128,960.6522339,960.6531451,960.68439,960.68439,960.68439,962.3358274,200,1,[1.6509904999984428],[1.651009699999122],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.4,400,unexp,214,10,17,space,0.1630929,None,30,1,[1.719973100000061],[1.719979700021213],17,10,214,1,962.3512125,,962.3360725,962.3512125,963.3508267,963.3508267,963.3508267,963.5189298,space,0.1630929,None,963.5206101,0.3991549,0.6992789,964.2294651,964.2304458,964.2651235,964.2651235,964.2651235,965.9854446,30,1,[1.719973100000061],[1.719979700021213],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.7,1000,exp,215,11,17,space,2.5842023,None,400,1,[6.832638099993346],[6.832648899988271],17,11,215,8,966.0006567,,965.9857736,966.0006567,967.0007425,967.0007425,967.0007425,969.6015688,space,2.5842023,None,969.6032891,0.7157108,1.0158228,970.6339384,970.6345128,970.651057,970.651057,970.651057,977.4840993,400,1,[6.832638099993346],[6.832648899988271],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.1,1000,exp,216,0,18,space,0.7479603,None,200,1,[2.7654591999889817],[2.7654703999869525],18,0,216,9,977.4995185,,977.4844007,977.4995185,978.499529,978.499529,978.499529,979.2514874,space,0.7479603,None,979.2550996,0.1149914,0.4151962,979.6831906,979.6840994,979.7178371,979.7178371,979.7178371,982.4836799,200,1,[2.7654591999889817],[2.7654703999869525],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.4,400,unexp,217,1,18,space,0.2900293,None,300,1,[2.107229399989592],[2.107238500000676],18,1,217,1,982.499238,,982.4840675,982.499238,983.4989242,983.4989242,983.4989242,983.7992482,space,0.2900293,None,983.8001296,0.3995284,0.6994571,984.5112057,984.5121919,984.5421624,984.5421624,984.5421624,986.6497422,300,1,[2.107229399989592],[2.107238500000676],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.7,400,unexp,218,2,18,space,0.2110324,None,300,1,[1.3872012999781873],[1.387206999992486],18,2,218,2,986.6650589,,986.6500161,986.6650589,987.6651868,987.6651868,987.6651868,987.8824377,space,0.2110324,None,987.8831892,0.6993586,0.9997454,988.9017174,988.9026446,988.9290818,988.9290818,988.9290818,990.3166551,300,1,[1.3872012999781873],[1.387206999992486],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.7,1000,exp,219,3,18,space,0.2537417,None,400,1,[1.3956992999883369],[1.3957070999895222],18,3,219,11,990.331345,,990.3168366,990.331345,991.3315356,991.3315356,991.3315356,991.5982565,space,0.2537417,None,991.598818,0.6999037,0.9994828,992.6066139,992.6070444,992.6209641,992.6209641,992.6209641,994.0169369,400,1,[1.3956992999883369],[1.3957070999895222],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.1,1000,exp,220,4,18,space,0.1498267,None,100,1,[2.12147250000271],[2.1214888999820687],18,4,220,6,994.0311793,,994.0172656,994.0311793,995.031106,995.031106,995.031106,995.1824126,space,0.1498267,None,995.1841151,0.1158098,0.4159139,995.6108493,995.6116924,995.6455188,995.6455188,995.6455188,997.7676351,100,1,[2.12147250000271],[2.1214888999820687],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.4,1000,exp,221,5,18,space,0.0725129,None,300,1,[1.555598300008569],[1.5556047999998555],18,5,221,10,997.7806755,,997.7681038,997.7806755,998.7808824,998.7808824,998.7808824,998.8655026,space,0.0725129,None,998.8689733,0.4154142,0.7153948,999.590057,999.5909204,999.6262719,999.6262719,999.6262719,1001.182249,300,1,[1.555598300008569],[1.5556047999998555],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.1,400,unexp,222,6,18,space,0.2310862,None,100,1,[1.4973266000160947],[1.4973375000117812],18,6,222,0,1001.197343,,1001.182488,1001.197343,1002.197086,1002.197086,1002.197086,1002.431286,space,0.2310862,None,1002.432806,0.0990778,0.399121,1002.841887,1002.842693,1002.872839,1002.872839,1002.872839,1004.370581,100,1,[1.4973266000160947],[1.4973375000117812],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.4,1000,exp,223,7,18,space,0.4793014,None,400,1,[1.789726499991957],[1.7897329999832436],18,7,223,7,1004.380256,,1004.370859,1004.380256,1005.380388,1005.380388,1005.380388,1005.864379,space,0.4793014,None,1005.865442,0.4152303,0.7154758,1006.597851,1006.598178,1006.607686,1006.607686,1006.607686,1008.397677,400,1,[1.789726499991957],[1.7897329999832436],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.4,1000,exp,224,8,18,space,0.2841714,None,400,1,[2.7686753000016324],[2.768681000015931],18,8,224,4,1008.413059,,1008.397879,1008.413059,1009.412913,1009.412913,1009.412913,1009.698819,space,0.2841714,None,1009.701396,0.4141299,0.714001,1010.428998,1010.429415,1010.445085,1010.445085,1010.445085,1013.214051,400,1,[2.7686753000016324],[2.768681000015931],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.7,1000,exp,225,9,18,space,0.3332303,None,500,1,[2.6661629999871366],[2.666170099982992],18,9,225,5,1013.229333,,1013.214238,1013.229333,1014.228965,1014.228965,1014.228965,1014.5628,space,0.3332303,None,1014.563365,0.7000223,0.9996937,1015.578799,1015.579387,1015.596701,1015.596701,1015.596701,1018.263143,500,1,[2.6661629999871366],[2.666170099982992],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.1,1000,exp,226,10,18,space,0.2528553,None,200,1,[1.9030887999979313],[1.9031055999803357],18,10,226,3,1018.27914,,1018.263374,1018.27914,1019.27883,1019.27883,1019.27883,1019.547755,space,0.2528553,None,1019.550089,0.1146408,0.4145954,1019.982432,1019.983337,1020.009692,1020.009692,1020.009692,1021.913374,200,1,[1.9030887999979313],[1.9031055999803357],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.7,1000,exp,227,11,18,space,0.2297735,None,300,1,[1.7307655999902636],[1.7307719999807887],18,11,227,8,1021.928354,,1021.913861,1021.928354,1022.928661,1022.928661,1022.928661,1023.163274,space,0.2297735,None,1023.165001,0.7152311,1.0152739,1024.192208,1024.193206,1024.231466,1024.231466,1024.231466,1025.962563,300,1,[1.7307655999902636],[1.7307719999807887],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.4,1000,exp,228,0,19,space,0.2452006,None,200,1,[1.7010599999921396],[1.701065999979619],19,0,228,4,1025.977853,,1025.962769,1025.977853,1026.961715,1026.961715,1026.978212,1027.212611,space,0.2452006,None,1027.214324,0.4157985,0.7153468,1027.942408,1027.943478,1027.977431,1027.977431,1027.977431,1029.678877,200,1,[1.7010599999921396],[1.701065999979619],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.7,400,unexp,229,1,19,space,0.3740878,None,500,1,[2.1294346999784466],[2.129444699996384],19,1,229,2,1029.694354,,1029.679072,1029.694354,1030.694152,1030.694152,1030.694152,1031.077646,space,0.3740878,None,1031.078142,0.7001097,0.99968,1032.091071,1032.091763,1032.115002,1032.115002,1032.115002,1034.244814,500,1,[2.1294346999784466],[2.129444699996384],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.4,400,unexp,230,2,19,space,0.2772037,None,100,1,[2.182730199972866],[2.1827371999970637],19,2,230,1,1034.260493,,1034.245164,1034.260493,1035.260454,1035.260454,1035.260454,1035.545006,space,0.2772037,None,1035.548113,0.3990685,0.6987587,1036.261853,1036.262859,1036.295481,1036.295481,1036.295481,1038.478505,100,1,[2.182730199972866],[2.1827371999970637],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.4,1000,exp,231,3,19,space,0.1369881,None,200,1,[2.6583284999942407],[2.6583396999922115],19,3,231,7,1038.49363,,1038.478715,1038.49363,1039.493325,1039.493325,1039.493325,1039.643705,space,0.1369881,None,1039.64462,0.3999444,0.7000088,1040.359441,1040.360397,1040.386243,1040.386243,1040.386243,1043.045003,200,1,[2.6583284999942407],[2.6583396999922115],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.7,1000,exp,232,4,19,space,0.8585786,None,300,1,[2.4911052999959793],[2.4911112999834586],19,4,232,11,1043.059624,,1043.045193,1043.059624,1044.059943,1044.059943,1044.059943,1044.92821,space,0.8585786,None,1044.930659,0.714305,1.0150824,1045.961447,1045.96234,1046.002475,1046.002475,1046.002475,1048.493932,300,1,[2.4911052999959793],[2.4911112999834586],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.1,1000,exp,233,5,19,space,0.2654202,None,200,1,[2.9370258999988437],[2.9370325000199955],19,5,233,6,1048.508984,,1048.494118,1048.508984,1049.508904,1049.508904,1049.508904,1049.778116,space,0.2654202,None,1049.780306,0.1144434,0.4140402,1050.208261,1050.208663,1050.222338,1050.222338,1050.222338,1053.159623,200,1,[2.9370258999988437],[2.9370325000199955],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.7,1000,exp,234,6,19,space,0.0935323,None,400,1,[1.75572290000855],[1.7557382000086363],19,6,234,5,1053.175692,,1053.159841,1053.175692,1054.175163,1054.175163,1054.175163,1054.275672,space,0.0935323,None,1054.276503,0.6999829,0.9993275,1055.291637,1055.291969,1055.303971,1055.303971,1055.303971,1057.060191,400,1,[1.75572290000855],[1.7557382000086363],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.1,1000,exp,235,7,19,space,0.0742309,None,100,1,[1.5640685000107624],[1.5640781000256538],19,7,235,3,1057.074967,,1057.060662,1057.074967,1058.074847,1058.074847,1058.074847,1058.158583,space,0.0742309,None,1058.159635,0.0992984,0.3992939,1058.566365,1058.566731,1058.578044,1058.578044,1058.578044,1060.142504,100,1,[1.5640685000107624],[1.5640781000256538],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.1,400,unexp,236,8,19,space,0.0270711,None,100,1,[1.4379873999860138],[1.4379941999795847],19,8,236,0,1060.158099,,1060.142826,1060.158099,1061.157838,1061.157838,1061.157838,1061.191504,space,0.0270711,None,1061.19204,0.0995145,0.4001519,1061.601626,1061.602546,1061.636759,1061.636759,1061.636759,1063.075112,100,1,[1.4379873999860138],[1.4379941999795847],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.4,1000,exp,237,9,19,space,0.1959316,None,300,1,[2.852962299977662],[2.8529788999876473],19,9,237,10,1063.090963,,1063.075332,1063.090963,1064.091088,1064.091088,1064.091088,1064.291603,space,0.1959316,None,1064.293055,0.3994079,0.6994429,1065.009684,1065.010596,1065.038986,1065.038986,1065.038986,1067.892551,300,1,[2.852962299977662],[2.8529788999876473],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.7,1000,exp,238,10,19,space,1.2990094,None,400,1,[2.216004400019301],[2.2160130999982357],19,10,238,8,1067.906799,,1067.893053,1067.906799,1068.90692,1068.90692,1068.90692,1070.207377,space,1.2990094,None,1070.208394,0.7003609,1.0002574,1071.221284,1071.222515,1071.257859,1071.257859,1071.257859,1073.474298,400,1,[2.216004400019301],[2.2160130999982357],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.1,1000,exp,239,11,19,space,0.2443148,None,100,1,[1.4319337999913841],[1.4319403000117745],19,11,239,9,1073.489834,,1073.47458,1073.489834,1074.473597,1074.473597,1074.490197,1074.724304,space,0.2443148,None,1074.72648,0.099239,0.3991768,1075.141124,1075.142018,1075.175788,1075.175788,1075.175788,1076.608042,100,1,[1.4319337999913841],[1.4319403000117745],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.1,1000,exp,240,0,20,space,0.2349608,None,100,1,[2.2376794000156224],[2.2376863000099547],20,0,240,3,1076.622814,,1076.608252,1076.622814,1077.623045,1077.623045,1077.623045,1077.872998,space,0.2349608,None,1077.87427,0.0997279,0.3995781,1078.28996,1078.290322,1078.302714,1078.302714,1078.302714,1080.540652,100,1,[2.2376794000156224],[2.2376863000099547],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.7,1000,exp,241,1,20,space,0.3111031,None,300,1,[2.1149253000039607],[2.1149365000019316],20,1,241,8,1080.556014,,1080.540882,1080.556014,1081.556182,1081.556182,1081.556182,1081.872955,space,0.3111031,None,1081.874074,0.6994581,0.9996585,1082.889777,1082.890662,1082.925409,1082.925409,1082.925409,1085.04082,300,1,[2.1149253000039607],[2.1149365000019316],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.4,1000,exp,242,2,20,space,0.2466342,None,400,1,[2.250122100027511],[2.2501341000024695],20,2,242,10,1085.055246,,1085.041185,1085.055246,1086.055625,1086.055625,1086.055625,1086.306674,space,0.2466342,None,1086.310047,0.3995465,0.699085,1087.022109,1087.022996,1087.055522,1087.055522,1087.055522,1089.306141,400,1,[2.250122100027511],[2.2501341000024695],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.7,400,unexp,243,3,20,space,0.2014663,None,500,1,[1.8772581000230275],[1.8772684000141453],20,3,243,2,1089.321848,,1089.306427,1089.321848,1090.321771,1090.321771,1090.321771,1090.538805,space,0.2014663,None,1090.539951,0.6992046,0.9989571,1091.549147,1091.549493,1091.561974,1091.561974,1091.561974,1093.439574,500,1,[1.8772581000230275],[1.8772684000141453],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.1,1000,exp,244,4,20,space,0.2935678,None,200,1,[1.7636587000160944],[1.7636653000081424],20,4,244,9,1093.454571,,1093.439848,1093.454571,1094.454376,1094.454376,1094.454376,1094.755281,space,0.2935678,None,1094.757438,0.0990492,0.39928,1095.172059,1095.172989,1095.208167,1095.208167,1095.208167,1096.972163,200,1,[1.7636587000160944],[1.7636653000081424],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.1,400,unexp,245,5,20,space,0.2740229,None,300,1,[2.7731602000130806],[2.7731672000081744],20,5,245,0,1096.987354,,1096.972358,1096.987354,1097.987501,1097.987501,1097.987501,1098.271082,space,0.2740229,None,1098.271762,0.1000946,0.3994726,1098.681045,1098.681841,1098.6982,1098.6982,1098.6982,1101.471724,300,1,[2.7731602000130806],[2.7731672000081744],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.7,1000,exp,246,6,20,space,0.1927201,None,400,1,[1.711179199977778],[1.7111862999736331],20,6,246,11,1101.487063,,1101.472078,1101.487063,1102.487018,1102.487018,1102.487018,1102.687069,space,0.1927201,None,1102.68786,0.7000735,1.0000869,1103.701092,1103.701847,1103.726485,1103.726485,1103.726485,1105.437974,400,1,[1.711179199977778],[1.7111862999736331],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.4,1000,exp,247,7,20,space,0.1285114,None,200,1,[1.328752400004305],[1.3287601000047289],20,7,247,4,1105.453143,,1105.4382,1105.453143,1106.453718,1106.453718,1106.453718,1106.588771,space,0.1285114,None,1106.590974,0.4148082,0.7143563,1107.319518,1107.320071,1107.342177,1107.342177,1107.342177,1108.671222,200,1,[1.328752400004305],[1.3287601000047289],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.4,400,unexp,248,8,20,space,0.0419923,None,200,1,[2.536057300021639],[2.5360803000221495],20,8,248,1,1108.686445,,1108.671426,1108.686445,1109.686501,1109.686501,1109.686501,1109.736685,space,0.0419923,None,1109.737417,0.3994612,0.6996671,1110.447913,1110.448274,1110.469414,1110.469414,1110.469414,1113.005854,200,1,[2.536057300021639],[2.5360803000221495],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.7,1000,exp,249,9,20,space,0.0984664,None,100,1,[1.8886001000064425],[1.8886134999920614],20,9,249,5,1113.019431,,1113.006107,1113.019431,1114.019028,1114.019028,1114.019028,1114.119667,space,0.0984664,None,1114.120251,0.699287,0.9997474,1115.130218,1115.131106,1115.164472,1115.164472,1115.164472,1117.053703,100,1,[1.8886001000064425],[1.8886134999920614],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.1,1000,exp,250,10,20,space,0.24215,None,100,1,[1.3981683000165503],[1.3981795000145212],20,10,250,6,1117.068886,,1117.054108,1117.068886,1118.069109,1118.069109,1118.069109,1118.320273,space,0.24215,None,1118.321992,0.1160476,0.4157984,1118.752948,1118.753854,1118.78848,1118.78848,1118.78848,1120.187113,100,1,[1.3981683000165503],[1.3981795000145212],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.4,1000,exp,251,11,20,space,0.106172,None,100,1,[2.6378023000143003],[2.6378087000048254],20,11,251,7,1120.201903,,1120.187412,1120.201903,1121.202105,1121.202105,1121.202105,1121.319498,space,0.106172,None,1121.321225,0.3992076,0.6993755,1122.030203,1122.031095,1122.064325,1122.064325,1122.064325,1124.702402,100,1,[2.6378023000143003],[2.6378087000048254],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.1,1000,exp,252,0,21,space,0.0439773,None,100,1,[1.8754029000119772],[1.8754156000213698],21,0,252,9,1124.718003,,1124.702622,1124.718003,1125.717978,1125.717978,1125.717978,1125.769209,space,0.0439773,None,1125.771368,0.0990993,0.3992223,1126.181051,1126.181933,1126.209731,1126.209731,1126.209731,1128.085536,100,1,[1.8754029000119772],[1.8754156000213698],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.7,1000,exp,253,1,21,space,0.2517611,None,400,1,[2.68136630000663],[2.681385300005786],21,1,253,5,1128.100985,,1128.085808,1128.100985,1129.084702,1129.084702,1129.10137,1129.352128,space,0.2517611,None,1129.353841,0.6991523,0.9990048,1130.370651,1130.371571,1130.404535,1130.404535,1130.404535,1133.08653,400,1,[2.68136630000663],[2.681385300005786],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.7,400,unexp,254,2,21,space,0.2852303,None,500,1,[3.238343300006818],[3.2383519999857526],21,2,254,2,1133.10044,,1133.086926,1133.10044,1134.100541,1134.100541,1134.100541,1134.401241,space,0.2852303,None,1134.402372,0.699665,0.9995848,1135.409195,1135.410107,1135.445588,1135.445588,1135.445588,1138.684345,500,1,[3.238343300006818],[3.2383519999857526],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.4,400,unexp,255,3,21,space,0.2586886,None,200,1,[2.348122199997306],[2.3481293999939226],21,3,255,1,1138.699955,,1138.68462,1138.699955,1139.683817,1139.683817,1139.700264,1139.951136,space,0.2586886,None,1139.953332,0.4151614,0.7160617,1140.681352,1140.682305,1140.718981,1140.718981,1140.718981,1143.067473,200,1,[2.348122199997306],[2.3481293999939226],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.4,1000,exp,256,4,21,space,0.3421788,None,300,1,[2.8442790000117384],[2.8442886999982875],21,4,256,7,1143.082988,,1143.06771,1143.082988,1144.083271,1144.083271,1144.083271,1144.434127,space,0.3421788,None,1144.436101,0.4153548,0.7152847,1145.161108,1145.161837,1145.188973,1145.188973,1145.188973,1148.03366,300,1,[2.8442790000117384],[2.8442886999982875],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.1,1000,exp,257,5,21,space,0.2569632,None,100,1,[1.700624000019161],[1.700631700019585],21,5,257,3,1148.049397,,1148.033938,1148.049397,1149.049138,1149.049138,1149.049138,1149.317658,space,0.2569632,None,1149.319917,0.115041,0.4148668,1149.749656,1149.750619,1149.78277,1149.78277,1149.78277,1151.483692,100,1,[1.700624000019161],[1.700631700019585],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.1,1000,exp,258,6,21,space,0.4060739,None,100,1,[2.008000300003914],[2.008015900006285],21,6,258,6,1151.498486,,1151.483906,1151.498486,1152.4992,1152.4992,1152.4992,1152.916872,space,0.4060739,None,1152.919404,0.0995305,0.3989279,1153.33118,1153.332029,1153.36032,1153.36032,1153.36032,1155.368877,100,1,[2.008000300003914],[2.008015900006285],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.7,1000,exp,259,7,21,space,0.3085729,None,400,1,[1.818234099977417],[1.8182401999947615],21,7,259,11,1155.381693,,1155.36958,1155.381693,1156.381461,1156.381461,1156.381461,1156.69902,space,0.3085729,None,1156.70076,0.7157925,1.0161957,1157.728549,1157.729487,1157.763732,1157.763732,1157.763732,1159.582226,400,1,[1.818234099977417],[1.8182401999947615],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.4,1000,exp,260,8,21,space,0.5314816,None,200,1,[1.7760357999941334],[1.7760459999844898],21,8,260,4,1159.597716,,1159.582449,1159.597716,1160.598038,1160.598038,1160.598038,1161.131834,space,0.5314816,None,1161.133098,0.3998664,0.6993337,1161.839673,1161.840545,1161.873205,1161.873205,1161.873205,1163.64961,200,1,[1.7760357999941334],[1.7760459999844898],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.7,1000,exp,261,9,21,space,0.4932192,None,400,1,[1.8326738000032492],[1.8326836999913212],21,9,261,8,1163.664097,,1163.649982,1163.664097,1164.664054,1164.664054,1164.664054,1165.164729,space,0.4932192,None,1165.166776,0.6996524,0.9992312,1166.18127,1166.182424,1166.217819,1166.217819,1166.217819,1168.050979,400,1,[1.8326738000032492],[1.8326836999913212],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
